date,actor1,actor2,goldstein_code,issue,sentence_number,no_idea,goldstein_score,event_description,modality,polarity,subjectivity,orignal_text,num
19040614,"""THE COTTAGES""","""HE""",043,,middlemarch_sent1626_0,NULL,2.8,host a visit,0.75,0.5,1.0,"""He has gone on with the cottages, Dodo.  He will tell you about them when he comes.  Shall you be glad to see him?""",82
19040614,"""HE""","""THE COTTAGES""",042,,middlemarch_sent1626_0,NULL,1.9,make a visit,0.75,0.5,1.0,"""He has gone on with the cottages, Dodo.  He will tell you about them when he comes.  Shall you be glad to see him?""",83
19040612,"""YET.BECAUSE""","""YES.WE""",043,,middlemarch_sent1624_0,NULL,2.8,host a visit,0.479166666667,0.291666666667,0.425,"""Yes.  We are not going to be married yet.  Because every thing is to be got ready.  And I don't want to be married so very soon, because I think it is nice to be engaged.  And we shall be married all our lives after.""",84
19040612,"""YES.WE""","""YET.BECAUSE""",042,,middlemarch_sent1624_0,NULL,1.9,make a visit,0.479166666667,0.291666666667,0.425,"""Yes.  We are not going to be married yet.  Because every thing is to be got ready.  And I don't want to be married so very soon, because I think it is nice to be engaged.  And we shall be married all our lives after.""",85
19000704,"""YOU""","""LOVE WITH YOU""",036,,middlemarch_sent185_0,NULL,4.0,express intent to meet or negotiate,0.51,0.4,0.797777777778,"""I see no harm at all in Tantripp's talking to me.  It is better to hear what people say.  You see what mistakes you make by taking up notions.  I am quite sure that Sir James means to make you an offer; and he believes that you will accept him, especially since you have been so pleased with him about the plans.  And uncle too--I know he expects it.  Every one can see that Sir James is very much in love with you.""",86
19000704,"""I""","""NO HARM AT ALL IN TANTRIPP TALKING TO ME.IT""",040,,middlemarch_sent185_0,NULL,1.0,"consult, not specified below",0.51,0.4,0.797777777778,"""I see no harm at all in Tantripp's talking to me.  It is better to hear what people say.  You see what mistakes you make by taking up notions.  I am quite sure that Sir James means to make you an offer; and he believes that you will accept him, especially since you have been so pleased with him about the plans.  And uncle too--I know he expects it.  Every one can see that Sir James is very much in love with you.""",87
19000703,"""SUCH GOSSIP""","""YOU""",046,,middlemarch_sent184_0,NULL,7.0,engage in negotiation,0.477272727273,-0.222222222222,0.522222222222,"""How can you let Tantripp talk such gossip to you, Celia?"" said Dorothea, indignantly, not the less angry because details asleep in her memory were now awakened to confirm the unwelcome revelation.  ""You must have asked her questions.  It is degrading.""",88
19000703,"""YOU""","""SUCH GOSSIP""",046,,middlemarch_sent184_0,NULL,7.0,engage in negotiation,0.477272727273,-0.222222222222,0.522222222222,"""How can you let Tantripp talk such gossip to you, Celia?"" said Dorothea, indignantly, not the less angry because details asleep in her memory were now awakened to confirm the unwelcome revelation.  ""You must have asked her questions.  It is degrading.""",89
19000705,"""SHE""","""DISGUST OF SIR JAMES CONCEIVING THAT SHE RECOGNIZED HIM AS HER LOVER.THERE WAS VEXATION TOO ON ACCOUNT OF CELIA""",060,,middlemarch_sent186_0,NULL,6.0,"engage in material cooperation, not specified below",0.5,0.111111111111,0.861111111111,"The revulsion was so strong and painful in Dorothea's mind that the tears welled up and flowed abundantly.  All her dear plans were embittered, and she thought with disgust of Sir James's conceiving that she recognized him as her lover.  There was vexation too on account of Celia.",90
19000629,"""I""","""GENERALLY.WHY""",046,,middlemarch_sent180_0,NULL,7.0,engage in negotiation,0.583333333333,0.05,0.5,"""I was speaking generally.  Why do you catechise me about Sir James? It is not the object of his life to please me.""",91
19000629,"""GENERALLY.WHY""","""I""",046,,middlemarch_sent180_0,NULL,7.0,engage in negotiation,0.583333333333,0.05,0.5,"""I was speaking generally.  Why do you catechise me about Sir James? It is not the object of his life to please me.""",92
19000702,"""SHE""","""SIR JAMES MAN""",010,,middlemarch_sent183_0,NULL,0.0,"make statement, not specified below",0.35,-0.125,0.375,"""Pray do not make that mistake any longer, Dodo.  When Tantripp was brushing my hair the other day, she said that Sir James's man knew from Mrs. Cadwallader's maid that Sir James was to marry the eldest Miss Brooke.""",93
19070205,"""HELP HIMSELF?IT""","""HER AMAZEMENT""",0110,,middlemarch_sent2592_0,NULL,,,-0.375,0.1,0.333333333333,"How could Lydgate help himself?  It is offensive to tell a lady when she is expressing her amazement at your skill, that she is altogether mistaken and rather foolish in her amazement.  And to have entered into the nature of diseases would only have added to his breaches of medical propriety.  Thus he had to wince under a promise of success given by that ignorant praise which misses every valid quality.",94
19040608,"""YOU""","""IT""",043,,middlemarch_sent1620_0,NULL,2.8,host a visit,0.5,0.214285714286,0.571428571429,"""It was because you went away, Dodo.  Then there was nobody but me for Sir James to talk to,"" said Celia, with a certain roguishness in her eyes.",95
19040608,"""IT""","""YOU""",042,,middlemarch_sent1620_0,NULL,1.9,make a visit,0.5,0.214285714286,0.571428571429,"""It was because you went away, Dodo.  Then there was nobody but me for Sir James to talk to,"" said Celia, with a certain roguishness in her eyes.",96
19070210,"""THIS""","""MR. WRENCH ENMITY""",060,,middlemarch_sent2597_0,NULL,6.0,"engage in material cooperation, not specified below",0.513888888889,0.153389355742,0.46243697479,"This had happened before the affair of Fred Vincy's illness had given to Mr. Wrench's enmity towards Lydgate more definite personal ground. The new-comer already threatened to be a nuisance in the shape of rivalry, and was certainly a nuisance in the shape of practical criticism or reflections on his hard-driven elders, who had had something else to do than to busy themselves with untried notions.  His practice had spread in one or two quarters, and from the first the report of his high family had led to his being pretty generally invited, so that the other medical men had to meet him at dinner in the best houses; and having to meet a man whom you dislike is not observed always to end in a mutual attachment.  There was hardly ever so much unanimity among them as in the opinion that Lydgate was an arrogant young fellow, and yet ready for the sake of ultimately predominating to show a crawling subservience to Bulstrode.  That Mr. Farebrother, whose name was a chief flag of the anti-Bulstrode party, always defended Lydgate and made a friend of him, was referred to Farebrother's unaccountable way of fighting on both sides.",97
19070209,"""THIS""","""OTHER""",040,,middlemarch_sent2596_1,NULL,1.0,"consult, not specified below",0.205882352941,0.25625,0.5625,"It may be imagined that Mr. Trumbull rose from his couch with a disposition to speak of an illness in which he had manifested the strength of his mind as well as constitution; and he was not backward in awarding credit to the medical man who had discerned the quality of patient he had to deal with.  The auctioneer was not an ungenerous man, and liked to give others their due, feeling that he could afford it. He had caught the words ""expectant method,"" and rang chimes on this and other learned phrases to accompany the assurance that Lydgate ""knew a thing or two more than the rest of the doctors--was far better versed in the secrets of his profession than the majority of his compeers.""",98
19070209,"""HE""","""THE WORDS""",173,,middlemarch_sent2596_1,NULL,-5.0,"arrest, detain, or charge with legal action",0.205882352941,0.25625,0.5625,"It may be imagined that Mr. Trumbull rose from his couch with a disposition to speak of an illness in which he had manifested the strength of his mind as well as constitution; and he was not backward in awarding credit to the medical man who had discerned the quality of patient he had to deal with.  The auctioneer was not an ungenerous man, and liked to give others their due, feeling that he could afford it. He had caught the words ""expectant method,"" and rang chimes on this and other learned phrases to accompany the assurance that Lydgate ""knew a thing or two more than the rest of the doctors--was far better versed in the secrets of his profession than the majority of his compeers.""",99
19051014,"""OVER-WROUGHT YOURSELF.ARE""","""PALER.IT""",020,,middlemarch_sent2113_0,NULL,3.0,"appeal, not specified below",-0.0714285714286,0.25,0.629166666667,"""But you may easily carry the help too far,"" he said, ""and get over-wrought yourself.  Are you not too much shut up?  You already look paler.  It would be better for Mr. Casaubon to have a secretary; he could easily get a man who would do half his work for him.  It would save him more effectually, and you need only help him in lighter ways.""",100
19051013,"""DOROTHEA""","""HIS SPEECH""",112,,middlemarch_sent2112_0,NULL,-2.0,"accuse, not specified below",0.386363636364,0.411666666667,0.661666666667,Dorothea was led on to this bit of autobiography without any sense of making a revelation.  But she had never before said anything to Will which threw so strong a light on her marriage.  He did not shrug his shoulders; and for want of that muscular outlet he thought the more irritably of beautiful lips kissing holy skulls and other emptinesses ecclesiastically enshrined.  Also he had to take care that his speech should not betray that thought.,101
19051013,"""THIS BIT OF AUTOBIOGRAPHY""","""DOROTHEA""",043,,middlemarch_sent2112_0,NULL,2.8,host a visit,0.386363636364,0.411666666667,0.661666666667,Dorothea was led on to this bit of autobiography without any sense of making a revelation.  But she had never before said anything to Will which threw so strong a light on her marriage.  He did not shrug his shoulders; and for want of that muscular outlet he thought the more irritably of beautiful lips kissing holy skulls and other emptinesses ecclesiastically enshrined.  Also he had to take care that his speech should not betray that thought.,102
